"year","pref","ku","kun","wl","rank","nocand","seito","j_name","gender","name","previous","age","exp","status","vote","voteshare","eligible","turnout","seshu_dummy","jiban_seshu","nojiban_seshu"
2009,"石川","ishikawa",1,0,3,4,"共産","佐藤正幸","male","SATO, MASAYUKI",0,41,1148124,0,10982,4.3,358479,72.2,0,NA,NA
2009,"石川","ishikawa",1,0,4,4,"幸福","松林淳一","male","MATSUBAYASHI, JUNICHI",0,45,1064938,0,1738,0.7,358479,72.2,0,NA,NA
2009,"石川","ishikawa",2,1,1,3,"自民","森善朗","male","MORI, YOSHIRO",13,72,9496640,1,123490,50.2,317490,78.8,0,NA,NA
2009,"石川","ishikawa",2,2,2,3,"民主","田中美恵子","female","TANAKA, MIEKO",0,33,7758705,0,119021,48.4,317490,78.8,0,NA,NA
2009,"石川","ishikawa",2,0,3,3,"幸福","宮本智","male","MIYAMOTO, SATOSHI",0,49,1344820,0,3467,1.4,317490,78.8,0,NA,NA
2009,"石川","ishikawa",3,1,1,3,"民主","近藤和也","male","KONDO, KAZUYA",0,35,7080746,0,100832,49.9,268230,76.7,0,NA,NA
2009,"石川","ishikawa",3,2,2,3,"自民","北村茂男","male","KITAMURA, SHIGEO",2,63,8060736,1,98599,48.8,268230,76.7,0,NA,NA
2009,"石川","ishikawa",3,0,3,3,"幸福","東義和","male","HIGASHI, YOSHIKAZU",0,54,1378696,0,2654,1.3,268230,76.7,0,NA,NA
2009,"千葉","chiba",1,1,1,4,"民主","田嶋要","male","TAJIMA, KANAME",2,47,4541118,1,142694,56.7,397382,64.3,0,NA,NA
2009,"千葉","chiba",1,0,2,4,"自民","臼井正一","male","USUI, SHOICHI",0,34,8346299,0,94820,37.7,397382,64.3,0,NA,NA
2009,"千葉","chiba",1,0,3,4,"共産","安喰武夫","male","AGUI, TAKEO",0,51,942519,0,12540,5,397382,64.3,0,NA,NA
2009,"千葉","chiba",1,0,4,4,"幸福","階一喜","male","KAI, IKKI",0,45,1976944,0,1644,0.7,397382,64.3,0,NA,NA
2009,"千葉","chiba",2,1,1,4,"民主","黒田雄","male","KURODA, YU",0,50,4018376,0,153745,56.9,425033,64.7,0,NA,NA
2009,"千葉","chiba",2,0,2,4,"自民","山中華子","female","YAMANAKA, AKIKO",2,63,7161292,1,89311,33.1,425033,64.7,0,NA,NA
2009,"千葉","chiba",2,0,3,4,"共産","小倉忠平","male","OGURA, CHUHEI",0,48,2280319,0,22952,8.5,425033,64.7,0,NA,NA
2009,"千葉","chiba",2,0,4,4,"幸福","矢代智康","male","YASHIRO, TOMOYASU",0,35,1637047,0,4174,1.5,425033,64.7,0,NA,NA
2009,"千葉","chiba",3,1,1,3,"民主","岡島一正","male","OKAJIMA, KAZUMASA",2,51,6215625,2,112035,55.5,320113,64.6,1,"父＝岡島正之（衆院議員）",NA
2009,"千葉","chiba",3,2,2,3,"自民","松野博一","male","MATSUNO, HIROKAZU",3,46,6134532,1,85777,42.5,320113,64.6,0,NA,NA
2009,"千葉","chiba",3,0,3,3,"幸福","古川裕三","male","FURUKAWA, YUZO",0,27,1485329,0,4210,2.1,320113,64.6,0,NA,NA
2009,"千葉","chiba",4,1,1,5,"民主","野田佳彦","male","NODA, YOSHIHIKO",4,52,10955827,1,162153,53.6,487837,63.1,0,NA,NA
2009,"千葉","chiba",4,0,2,5,"自民","藤田幹雄","male","FUJITA, MIKIO",0,40,5072550,1,85425,28.3,487837,63.1,0,NA,NA
2009,"千葉","chiba",4,0,3,5,"みんな","野屋敷いとこ","female","NOYASHIKI, ITOKO",0,58,2298859,0,28280,9.4,487837,63.1,0,NA,NA
2009,"千葉","chiba",4,0,4,5,"共産","斉藤和子","female","SAITO, KAZUKO",0,34,1660916,0,23050,7.6,487837,63.1,0,NA,NA
2009,"千葉","chiba",4,0,5,5,"幸福","山中宏一郎","male","YAMANAKA, KOICHIRO",0,41,1481187,0,3403,1.1,487837,63.1,0,NA,NA
2009,"千葉","chiba",5,1,1,4,"民主","村越祐民","male","MURAKOSHI, HIROTAMI",2,35,3950861,2,127588,49.8,413805,63.4,0,NA,NA
2009,"千葉","chiba",5,0,2,4,"自民","園浦健太郎","male","SONOURA, KENTARO",0,37,16278198,1,83422,32.5,413805,63.4,0,NA,NA
2009,"千葉","chiba",5,0,3,4,"みんな","田中甲","male","TAKANA, KOO",2,52,4423830,2,42379,16.5,413805,63.4,0,NA,NA
2009,"千葉","chiba",5,0,4,4,"幸福","佐高芳行","male","SATAKA, YOSHIYUKI",0,40,1408588,0,3045,1.2,413805,63.4,0,NA,NA
2009,"千葉","chiba",6,1,1,6,"民主","生方幸夫","male","UBUKATA, YUKIO",3,61,4213811,2,108270,49.4,348266,64.6,0,NA,NA
2009,"千葉","chiba",6,0,2,6,"自民","渡辺博道","male","WATANABE, HIROMICHI",3,59,7007599,1,72401,33,348266,64.6,0,NA,NA
2009,"千葉","chiba",6,0,3,6,"みんな","小平由紀","female","KOHIRA, YUKI",0,47,1431856,0,15063,6.9,348266,64.6,0,NA,NA
2009,"千葉","chiba",6,0,4,6,"共産","山崎温之","male","YAMAZAKI, HARUYUKI",0,57,1967147,0,12427,5.7,348266,64.6,0,NA,NA
2009,"千葉","chiba",6,0,5,6,"無所","松本和巳","male","MATSUMOTO, KAZUMI",0,44,3778177,2,9204,4.2,348266,64.6,0,NA,NA
2009,"千葉","chiba",6,0,6,6,"幸福","三島佳代子","female","MISHIMA, KAYOKO",0,50,1457486,0,1857,0.8,348266,64.6,0,NA,NA
2009,"千葉","chiba",7,1,1,4,"民主","内山晃","male","UCHIYAMA, AKIRA",2,55,10417037,1,125647,49.1,396926,66,0,NA,NA
2009,"千葉","chiba",7,2,2,4,"自民","斎藤健","male","SAITO, KEN",0,50,9121374,0,104262,40.7,396926,66,0,NA,NA
2009,"千葉","chiba",7,0,3,4,"社民","上田恵子","female","UEDA, KEIKO",0,42,4531555,0,23086,9,396926,66,0,NA,NA
2009,"千葉","chiba",7,0,4,4,"幸福","牧野正彦","male","MAKINO, MASAHIKO",0,54,1503675,0,3140,1.2,396926,66,0,NA,NA
2009,"千葉","chiba",8,1,1,4,"民主","松崎公昭","male","MATSUZAKI, KIMIAKI",3,65,7038028,2,138923,53.6,391010,67.7,0,NA,NA
2009,"千葉","chiba",8,0,2,4,"自民","桜田義孝","male","SAKURADA, YOSHITAKA",3,59,9689793,1,97007,37.4,391010,67.7,0,NA,NA
2009,"千葉","chiba",8,0,3,4,"共産","加藤英雄","male","KATO, HIDEO",0,56,933014,0,19378,7.5,391010,67.7,0,NA,NA
2009,"千葉","chiba",8,0,4,4,"幸福","森泰子","female","MORI, YASUKO",0,59,1551198,0,4052,1.6,391010,67.7,0,NA,NA
2009,"千葉","chiba",9,1,1,4,"民主","奥野総一郎","male","OKUNO, SOICHIRO",0,45,5826680,0,136932,54.5,399436,64.3,0,NA,NA
2009,"千葉","chiba",9,0,2,4,"自民","水野賢一","male","MIZUNO, KENICHI",3,43,7147376,1,101734,40.5,399436,64.3,1,"養父＝水野清（衆議院議員）、父＝中尾栄一（衆議院議員）",NA
2009,"千葉","chiba",9,0,3,4,"無所","波多野辰雄","male","HATANO, TATSUO",0,69,3931743,0,7651,3,399436,64.3,0,NA,NA
2009,"千葉","chiba",9,0,4,4,"幸福","伊藤純子","female","ITO, JUNKO",0,55,1700647,0,4707,1.9,399436,64.3,0,NA,NA
2009,"千葉","chiba",10,1,1,3,"民主","谷田川元","male","YATAGAWA, HAJIME",0,46,3304664,0,118564,51.7,365443,64,0,NA,NA
2009,"千葉","chiba",10,2,2,3,"自民","林幹雄","male","HAYASHI, MOTOO",5,62,15664073,1,107745,47,365443,64,1,"父＝林大幹（衆議院議員）",NA
2009,"千葉","chiba",10,0,3,3,"幸福","金井貴雄","male","KANAI, TAKAO",0,38,1435972,0,3158,1.4,365443,64,0,NA,NA
2009,"千葉","chiba",11,1,1,3,"自民","森英介","male","MORI, EISUKE",6,60,8104370,1,116937,49.7,375812,64.3,1,"父＝森美秀（衆議院議員）",NA
2009,"千葉","chiba",11,2,2,3,"民主","金子健一","male","KANEKO, KENICHI",0,51,5231834,0,112707,47.9,375812,64.3,0,NA,NA
2009,"千葉","chiba",11,0,3,3,"幸福","久我司","male","KUGA, TSUKASA",0,36,1866258,0,5489,2.3,375812,64.3,0,NA,NA
2009,"千葉","chiba",12,1,1,3,"自民","浜田靖一","male","HAMADA, YASUKAZU",5,53,11055803,1,134298,53.1,385658,66.9,1,"父＝浜田幸一（衆議院議員）",NA
2009,"千葉","chiba",12,2,2,3,"民主","中後淳","male","CHUGO, ATSUHI",0,39,6613526,0,114921,45.4,385658,66.9,0,NA,NA
2009,"千葉","chiba",12,0,3,3,"幸福","田辺丈太郎","male","TANABE, JOTARO",0,29,2047952,0,3687,1.5,385658,66.9,0,NA,NA
2009,"千葉","chiba",13,1,1,4,"民主","若井康彦","male","WAKAI, YASUHIKO",2,63,3843402,2,118062,57,321969,66.1,0,NA,NA
2009,"千葉","chiba",13,0,2,4,"自民","実川幸夫","male","JITSUKAWA, YUKIO",4,65,5069869,1,80573,38.9,321969,66.1,0,NA,NA
2009,"千葉","chiba",13,0,3,4,"幸福","石井裕明","male","ISHI, HIROAKI",0,42,2099737,0,4293,2.1,321969,66.1,0,NA,NA
2009,"千葉","chiba",13,0,4,4,"無所","橘謙造","male","TACHIBANA, KENZO",0,60,794914,0,4127,2,321969,66.1,0,NA,NA
2009,"大阪","osaka",1,1,1,5,"民主","熊田篤嗣","male","KUMADA, ATSUHI",0,38,9353411,0,117313,50.8,380575,62,0,NA,NA
2009,"大阪","osaka",1,0,2,5,"自民","中馬弘毅","male","CHUMA, KOKI",8,72,22939692,1,78335,33.9,380575,62,1,NA,"父＝中馬馨（元大阪市長）"
2009,"大阪","osaka",1,0,3,5,"共産","辻日出子","female","TSUJI, HIDEKO",0,66,1696659,0,20438,8.8,380575,62,0,NA,NA
2009,"大阪","osaka",1,0,4,5,"無所","堺井裕貴","female","SAKAI, YUKI",0,41,NA,0,11374,4.9,380575,62,0,NA,NA
2009,"大阪","osaka",1,0,5,5,"幸福","林富美子","female","HAYASHI, TOMIKO",0,42,1413404,0,3555,1.5,380575,62,0,NA,NA
2009,"大阪","osaka",2,1,1,5,"民主","萩原仁","male","HAGIWARA, HITOSHI",0,41,NA,0,91952,40.1,352167,66.5,0,NA,NA
2009,"大阪","osaka",2,0,2,5,"無所","左藤章","male","SATO, AKIRA",2,58,9684049,2,72888,31.8,352167,66.5,1,"義父＝左藤恵（衆院議員）",NA
2009,"大阪","osaka",2,0,3,5,"自民","川条志嘉","female","KAWAJO, SHIKA",0,39,8499947,1,35417,15.5,352167,66.5,0,NA,NA
2009,"大阪","osaka",2,0,4,5,"共産","吉永朋之","male","YOSHINAGA, TOMOYUKI",0,64,2547458,0,23629,10.3,352167,66.5,0,NA,NA
2009,"大阪","osaka",2,0,5,5,"幸福","深田敏子","female","FUKATA, TOSHIKO",0,38,1151667,0,5285,2.3,352167,66.5,0,NA,NA
2009,"大阪","osaka",3,1,1,4,"民主","中島正純","male","NAKAJIMA, MASAZUMI",0,40,6309110,0,109518,44.7,385757,65.5,0,NA,NA
2009,"大阪","osaka",3,0,2,4,"自民","田端正広","male","TABATA, MASAHIRO",4,69,12023485,1,97121,39.6,385757,65.5,0,NA,NA
2009,"大阪","osaka",3,0,3,4,"共産","千葉孝子","female","CHIBA, ATSUKO",0,63,2740968,0,32432,13.2,385757,65.5,0,NA,NA
2009,"大阪","osaka",3,0,4,4,"幸福","森悦宏","male","MORI, YOSHIHIRO",0,42,1207288,0,6078,2.5,385757,65.5,0,NA,NA
2009,"大阪","osaka",4,1,1,4,"民主","吉田治","male","YOSHIDA, OSAMU",3,47,9185735,2,135411,50.8,417037,65.2,0,NA,NA
2009,"大阪","osaka",4,0,2,4,"自民","中山泰秀","male","NAKAYAMA, YASUHIDE",2,38,18153832,1,98576,37,417037,65.2,1,"父＝中山正輝（衆議院議員）",NA
2009,"大阪","osaka",4,0,3,4,"共産","長谷川良雄","male","HASEGAWA, YOSHIO",0,59,2604927,0,28432,10.7,417037,65.2,0,NA,NA
2009,"大阪","osaka",4,0,4,4,"幸福","春山美一","male","HARUYAMA, YOSHIKAZU",0,40,1808108,0,4111,1.5,417037,65.2,0,NA,NA
2009,"大阪","osaka",5,1,1,4,"民主","稲見哲男","male","INAMI, TETSUO",2,61,7350410,2,121210,46.7,411679,64.7,0,NA,NA
2009,"大阪","osaka",5,0,2,4,"自民","谷口隆義","male","TANIGUCHI, TAKAYOSHI",4,60,14504242,1,97604,37.6,411679,64.7,0,NA,NA
2009,"大阪","osaka",5,0,3,4,"共産","姫野浄","male","HIMENO, KIYOSHI",0,73,2960340,0,35405,13.7,411679,64.7,0,NA,NA
2009,"大阪","osaka",5,0,4,4,"幸福","柳武","male","YANAGI, TAKESHI",0,37,1033947,0,5113,2,411679,64.7,0,NA,NA
2009,"大阪","osaka",6,1,1,4,"民主","村上史好","male","MURAKAMI, FUMIYOSHI",0,57,5131021,0,109143,43.3,387778,66.8,0,NA,NA
2009,"大阪","osaka",6,0,2,4,"公明","福島豊","male","FUKUSHIMA, YUTAKA",4,51,19895036,1,107336,42.6,387778,66.8,0,NA,NA
2009,"大阪","osaka",6,0,3,4,"共産","矢野博之","male","YANO, HIROYUKI",0,70,2325156,0,26490,10.5,387778,66.8,0,NA,NA
2009,"大阪","osaka",6,0,4,4,"幸福","上杉智子","female","UESUGI, TOMOKO",0,44,1214727,0,9087,3.6,387778,66.8,0,NA,NA
2009,"大阪","osaka",7,1,1,4,"民主","藤村修","male","FUJIMURA, OSAMU",5,59,7908389,1,124982,52.9,349304,69.2,0,NA,NA
2009,"大阪","osaka",7,0,2,4,"自民","渡嘉敷奈緒美","female","TOKASHIKI, NAOMI",0,47,6226595,1,79289,33.5,349304,69.2,0,NA,NA
2009,"大阪","osaka",7,0,3,4,"共産","駒井正男","male","KOMAI, MASAO",0,42,2859728,0,29030,12.3,349304,69.2,0,NA,NA
2009,"大阪","osaka",7,0,4,4,"幸福","水沼義隆","male","MIZUNUMA, YOSHITAKA",0,35,1731104,0,3063,1.3,349304,69.2,0,NA,NA
2009,"大阪","osaka",8,1,1,4,"民主","中野寛成","male","NAKANO, KANSEI",10,68,6336678,2,114851,53.3,317977,69.1,0,NA,NA
2009,"大阪","osaka",8,0,2,4,"自民","大塚高司","male","OTSUKA, TAKASHI",0,44,12263211,1,77405,35.9,317977,69.1,0,NA,NA
2009,"大阪","osaka",8,0,3,4,"共産","久門松寿","male","KYUMON, SHOJI",0,65,2724864,0,19498,9,317977,69.1,0,NA,NA
2009,"大阪","osaka",8,0,4,4,"幸福","高橋伸典","male","TAKAHASHI, SHINSUKE",0,46,1220995,0,3714,1.7,317977,69.1,0,NA,NA
2009,"大阪","osaka",9,1,1,5,"民主","大谷信盛","male","OTANI, NOBUMORI",2,46,7622851,2,150452,51,433290,69.2,0,NA,NA
2009,"大阪","osaka",9,0,2,5,"自民","原田憲治","male","HARADA, KENJI",0,61,10649972,1,97902,33.2,433290,69.2,1,"父＝原田憲（衆院議員）",NA
2009,"大阪","osaka",9,0,3,5,"共産","村上弘充","male","MURAKAMI, HIROMITSU",0,63,1525856,0,24281,8.2,433290,69.2,0,NA,NA
2009,"大阪","osaka",9,0,4,5,"みんな","吉野宏一","male","YOSHINO, KOICHI",0,42,3014811,0,16736,5.7,433290,69.2,0,NA,NA
2009,"大阪","osaka",9,0,5,5,"幸福","藤木利恵","female","FUJIKI, RIE",0,35,1100589,0,5634,1.9,433290,69.2,0,NA,NA
2009,"大阪","osaka",10,1,1,4,"社民","辻本清美","female","TSUJIMOTO, KIYOMI",3,49,10609077,1,109693,50.5,315502,70.6,0,NA,NA
2009,"大阪","osaka",10,2,2,4,"自民","松浪健太","male","MATSUNAMI, KENTA",2,38,5695465,1,85106,39.2,315502,70.6,1,NA,"叔父＝松浪健四郎（衆院議員））"
2009,"大阪","osaka",10,0,3,4,"共産","浅沼和仁","male","ASANUMA, KAZUHITO",0,48,1531036,0,18425,8.5,315502,70.6,0,NA,NA
2009,"大阪","osaka",10,0,4,4,"幸福","筒井宏志","male","TSUTSUI, HIROSHI",0,54,1131935,0,3863,1.8,315502,70.6,0,NA,NA
2009,"大阪","osaka",11,1,1,4,"民主","平野博文","male","HIRANO, HIROFUMI",4,60,13116203,1,156002,59.5,390098,69.3,0,NA,NA
2009,"大阪","osaka",11,0,2,4,"自民","井脇ノブ子","female","IWAKI, NOBUKO",0,63,12359448,1,70309,26.8,390098,69.3,0,NA,NA
2009,"大阪","osaka",11,0,3,4,"共産","山下京子","female","YAMASHITA, KYOKO",0,55,2389028,0,30680,11.7,390098,69.3,0,NA,NA
2009,"大阪","osaka",11,0,4,4,"幸福","山内晃","male","YAMAUCHI, AKIRA",0,37,986692,0,5041,1.9,390098,69.3,0,NA,NA
2009,"大阪","osaka",12,1,1,4,"民主","樽床伸二","male","TARUTOKO, SHINJI",4,50,13979894,2,119048,53.2,341609,66.6,0,NA,NA
2009,"大阪","osaka",12,0,2,4,"自民","北川知克","male","KITAGAWA, TOMOKATSU",2,57,12067860,1,80847,36.1,341609,66.6,1,"父＝北川石松（衆議院",NA
2009,"大阪","osaka",12,0,3,4,"共産","重田初江","female","SHIGETA, HATSUE",0,58,2496311,0,19053,8.5,341609,66.6,0,NA,NA
2009,"大阪","osaka",12,0,4,4,"幸福","宮崎麻美","female","MIYAZAKI, MAMI",0,49,1035034,0,4894,2.2,341609,66.6,0,NA,NA
2009,"大阪","osaka",13,1,1,4,"自民","西野陽","male","NISHINO, AKIRA",4,69,9024210,1,107807,43.5,398349,64,0,NA,NA
2009,"大阪","osaka",13,0,2,4,"国民新党","白石純子","female","SHIRAISHI, JUNKO",0,46,9724167,0,90453,36.5,398349,64,0,NA,NA
2009,"大阪","osaka",13,2,3,4,"共産","吉井英勝","male","YOSHII, HIDEKATSU",6,66,2750026,1,45716,18.4,398349,64,0,NA,NA
2009,"大阪","osaka",13,0,4,4,"幸福","生田智千","male","IKUTA, TOMOKAZU",0,29,934600,0,4116,1.7,398349,64,0,NA,NA
2009,"大阪","osaka",14,1,1,5,"民主","長尾敬","male","NAGAO, TAKASHI",0,46,NA,0,136798,48.4,422981,68.5,0,NA,NA
2009,"大阪","osaka",14,2,2,5,"自民","谷畑孝","male","TANIHATA, TAKASHI",4,62,9369402,1,104859,37.1,422981,68.5,0,NA,NA
2009,"大阪","osaka",14,0,3,5,"共産","野沢倫昭","male","NOZAWA, MICHIAKI",0,61,1473837,0,27855,9.8,422981,68.5,0,NA,NA
2009,"大阪","osaka",14,0,4,5,"無所","三宅博","male","MIYAKE, HIROSHI",0,59,4442106,0,10167,3.6,422981,68.5,0,NA,NA
2009,"大阪","osaka",14,0,5,5,"幸福","北口義明","male","KITAGUCHI, YOSHIAKI",0,59,1031710,0,3143,1.1,422981,68.5,0,NA,NA
2009,"大阪","osaka",15,1,1,4,"民主","大谷啓","male","OTANI, KEI",0,38,9827544,0,123651,46.8,400398,67.4,0,NA,NA
2009,"大阪","osaka",15,2,2,4,"自民","竹本直一","male","TAKEMOTO, NAOKAZU",4,68,10769323,1,107896,40.8,400398,67.4,0,NA,NA
2009,"大阪","osaka",15,0,3,4,"共産","中野好博","male","NAKANO, YOSHIHIRO",0,66,2348223,0,26134,9.9,400398,67.4,0,NA,NA
2009,"大阪","osaka",15,0,4,4,"幸福","村上俊樹","male","MURAKAMI, TOSHIKI",0,52,1499361,0,6654,2.5,400398,67.4,0,NA,NA
2009,"大阪","osaka",16,1,1,4,"民主","森山浩行","male","MORIYAMA, HIROYUKI",0,38,6904626,0,100548,48,314054,68.1,0,NA,NA
2009,"大阪","osaka",16,0,2,4,"公明","北側一雄","male","KITAGAWA, KAZUO",5,56,14284180,1,84883,40.6,314054,68.1,1,NA,"父＝北側義一（衆議院）"
2009,"大阪","osaka",16,0,3,4,"共産","岸上倭文樹","male","KISHIGAMI, SHIZUKI",0,64,1723041,0,19379,9.3,314054,68.1,0,NA,NA
2009,"大阪","osaka",16,0,4,4,"幸福","中川義衛","male","NAKAGAWA, YOSHIMORI",0,49,1007510,0,4459,2.1,314054,68.1,0,NA,NA
2009,"大阪","osaka",17,1,1,4,"民主","辻恵","male","TSUJI, MEGUMU",2,61,7958320,2,92666,45.2,332106,66,0,NA,NA
2009,"大阪","osaka",17,0,2,4,"自民","岡下信子","female","OKASHITA, NOBUKO",2,70,11744645,1,65054,31.7,332106,66,0,NA,NA
2009,"大阪","osaka",17,0,3,4,"改革","西村真吾","male","NISHIMURA, SHINGO",4,61,9208387,1,26650,13,332106,66,1,"父＝西村栄一（衆議院議員）",NA
2009,"大阪","osaka",17,0,4,4,"共産","坂本譲次","male","SAKAMOTO, JOJI",0,62,2279113,0,20560,10,332106,66,0,NA,NA
2009,"大阪","osaka",18,1,1,4,"民主","中川治","male","NAKAGAWA, OSAMU",2,58,7948250,2,132399,48.6,424742,65.5,0,NA,NA
2009,"大阪","osaka",18,0,2,4,"自民","中山太郎","male","NAKAYAMA, TARO",6,85,13163384,1,104699,38.4,424742,65.5,1,NA,"父＝中山福蔵（参議院議員）"
2009,"大阪","osaka",18,0,3,4,"共産","大塚康樹","male","OTSUKA, YASUKI",0,41,2751820,0,27440,10.1,424742,65.5,0,NA,NA
2009,"大阪","osaka",18,0,4,4,"幸福","西川豊","male","NISHIKAWA, YUTAKA",0,45,1775966,0,7915,2.9,424742,65.5,0,NA,NA
2009,"大阪","osaka",19,1,1,4,"民主","長安豊","male","NAGAYASU, TAKASHI",2,40,12591522,1,110313,55.6,306878,66.2,0,NA,NA
2009,"大阪","osaka",19,0,2,4,"自民","松浪健四郎","male","MATSUNAMI, KENSHIRO",2,62,5044527,1,70879,35.7,306878,66.2,0,NA,NA
2009,"大阪","osaka",19,0,3,4,"共産","和気豊","male","WAKE, YUTAKA",0,68,2342179,0,14735,7.4,306878,66.2,0,NA,NA
2009,"大阪","osaka",19,0,4,4,"幸福","豊田隆久","male","TOYODA, TAKAHISA",0,36,1564371,0,2487,1.3,306878,66.2,0,NA,NA
2009,"大分","oita",1,1,1,4,"民主","吉良州司","male","KIRA, SHUJI",2,51,5404421,1,141665,58.9,362058,67.6,0,NA,NA
2009,"大分","oita",1,0,2,4,"自民","穴見陽一","male","ANAMI, YOICHI",0,40,12108282,0,80855,33.6,362058,67.6,0,NA,NA
2009,"大分","oita",1,0,3,4,"共産","山下魁","male","YAMASHITA, KAI",0,32,1178245,0,14821,6.2,362058,67.6,0,NA,NA
2009,"大分","oita",1,0,4,4,"幸福","高畑タヨ子","female","TAKAHATA, TAYOKO",0,56,1692324,0,2983,1.2,362058,67.6,0,NA,NA
2009,"大分","oita",2,1,1,3,"社民","重野安正","male","SHIGENO, YASUMASA",2,67,6965665,1,112090,50.1,307141,74.5,0,NA,NA
2009,"大分","oita",2,2,2,3,"自民","衛藤征士郎","male","ETO, SEISHIRO",8,68,8020570,1,107124,47.9,307141,74.5,0,NA,NA
2009,"大分","oita",2,0,3,3,"幸福","永岡悦子","female","NAGAOKA, ETSUKO",0,57,1701470,0,4574,2,307141,74.5,0,NA,NA
2009,"大分","oita",3,1,1,3,"民主","横光克彦","male","YOKOMITSU, KATSUHIKO",5,65,16479585,1,121031,51,322307,74.8,0,NA,NA
2009,"大分","oita",3,2,2,3,"自民","岩屋毅","male","IWAYA, TAKESHI",4,52,6725323,1,112602,47.5,322307,74.8,0,NA,NA
2009,"大分","oita",3,0,3,3,"幸福","利光哲也","male","TOSHIMITSU, TETSUYA",0,56,1489220,0,3489,1.5,322307,74.8,0,NA,NA
2009,"長崎","nagasaki",1,1,1,4,"民主","高木義明","male","TAKAGI, YOSHIAKI",6,63,17847280,1,129044,55.3,352817,67,0,NA,NA
2009,"長崎","nagasaki",1,0,2,4,"自民","冨岡勉","male","TOMIOKA, TSUTOMU",0,61,14109292,1,87297,37.4,352817,67,0,NA,NA
2009,"長崎","nagasaki",1,0,3,4,"共産","渕瀬栄子","female","FUCHISE, EIKO",0,53,1592114,0,14321,6.1,352817,67,0,NA,NA
2009,"長崎","nagasaki",1,0,4,4,"幸福","江田耕一","male","EDA, KOICHI",0,51,1559372,0,2527,1.1,352817,67,0,NA,NA
2009,"長崎","nagasaki",2,1,1,5,"民主","福田衣里子","female","FUKUDA, ERIKO",0,28,9338989,0,120672,50.4,333739,72.9,0,NA,NA
2009,"長崎","nagasaki",2,0,2,5,"自民","久間章生","male","KYUMA, FUMIO",8,68,21008563,1,106206,44.3,333739,72.9,0,NA,NA
2009,"長崎","nagasaki",2,0,3,5,"無所","相浦喜代子","female","AIURA, KIYOKO",0,45,4037812,0,5703,2.4,333739,72.9,0,NA,NA
2009,"長崎","nagasaki",2,0,4,5,"無所","山崎寿郎","male","YAMASAKI, TOSHIRO",0,29,3276598,0,5070,2.1,333739,72.9,0,NA,NA
2009,"長崎","nagasaki",2,0,5,5,"幸福","柴田愛","female","SHIBATA, AI",0,35,1783061,0,1947,0.8,333739,72.9,0,NA,NA
2009,"長崎","nagasaki",3,1,1,3,"民主","山田正彦","male","YAMADA, MASAHIKO",4,67,12717417,1,79223,49.6,212785,76.6,0,NA,NA
2009,"長崎","nagasaki",3,2,2,3,"自民","谷川弥一","male","TANIGAWA, YAICHI",2,68,13289774,1,77316,48.4,212785,76.6,0,NA,NA
2009,"長崎","nagasaki",3,0,3,3,"幸福","山田聖人","male","YAMADA, KIYOTO",0,43,3766174,0,3263,2,212785,76.6,0,NA,NA
2009,"長崎","nagasaki",4,1,1,3,"民主","宮島大典","male","MIYAJIMA, DAISUKE",2,46,6597410,2,97912,50.3,280233,71,1,NA,"父＝宮島滉（参院議員）"
2009,"長崎","nagasaki",4,2,2,3,"自民","北村誠吾","male","KITAMURA, SEIGO",3,62,9657474,1,93428,48,280233,71,0,NA,NA
2009,"長崎","nagasaki",4,0,3,3,"幸福","山田孝一","male","YAMADA, KOICHI",0,58,1365691,0,3354,1.7,280233,71,0,NA,NA
2009,"長野","nagano",1,1,1,4,"民主","篠原孝","male","SHINOHARA, TAKASHI",2,61,8336060,1,161543,51.3,429859,74.3,0,NA,NA
2009,"長野","nagano",1,0,2,4,"自民","小坂憲次","male","KOSAKA, KENJI",5,63,10441558,1,124136,39.4,429859,74.3,1,"父＝小坂善太郎（衆議院議員）",NA
2009,"長野","nagano",1,0,3,4,"共産","山口典久","male","YAMAGUCHI, NORIHISA",0,48,2583040,0,26872,8.5,429859,74.3,0,NA,NA
2009,"長野","nagano",1,0,4,4,"幸福","横田基文","male","YOKOTA, MOTOFUMI",0,31,1273458,0,2535,0.8,429859,74.3,0,NA,NA
2009,"長野","nagano",2,1,1,6,"民主","下条みつ","male","SHIMOJO, MITSU",2,51,9023605,1,158666,55.9,387779,74.5,1,"父＝下条進一郎（衆議院議員）、祖父＝下条康麿（文部大臣）",NA
2009,"長野","nagano",2,0,2,6,"自民","務台俊介","male","MUTAI, SHUNSUKE",0,53,8982920,0,79267,27.9,387779,74.5,0,NA,NA
2009,"長野","nagano",2,0,3,6,"社民","中川博司","male","NAKAGAWA, HIROJI",0,51,4153899,0,18603,6.6,387779,74.5,0,NA,NA
2009,"長野","nagano",2,0,4,6,"共産","岸野正明","male","KISHINO, MASAAKI",0,43,951373,0,18529,6.5,387779,74.5,0,NA,NA
2009,"長野","nagano",2,0,5,6,"無所","上條昭太郎","male","KAMIJO, SHOTARO",0,37,58477,0,6682,2.4,387779,74.5,0,NA,NA
2009,"長野","nagano",2,0,6,6,"幸福","大槻穂奈美","female","OTSUKI, HONAMI",0,53,1879983,0,2118,0.7,387779,74.5,0,NA,NA
